Event	ID	Name			Wwise Object Path	Notes
	363049873	Play_c_magpie_voc_cry			\Default Work Unit\character\magpie\Play_c_magpie_voc_cry	
	1116472709	Play_c_evil_pelican_voc_cry			\Default Work Unit\character\evil_pelican\Play_c_evil_pelican_voc_cry	
	1250480657	Play_obj_map_open			\Default Work Unit\object\Play_obj_map_open	
	1917241241	Play_c_magpie_voc_idle			\Default Work Unit\character\magpie\Play_c_magpie_voc_idle	
	2255457607	Play_amb_wind			\Default Work Unit\amb\Play_amb_wind	
	2378372469	Play_obj_ship_wheel_stop			\Default Work Unit\object\Play_obj_ship_wheel_stop	
	2578765554	Play_snd_test			\Default Work Unit\Play_snd_test	
	2632141450	Play_c_player_fol_grab			\Default Work Unit\character\player\Play_c_player_fol_grab	
	2738151287	Play_mus_main_theme			\Default Work Unit\music\Play_mus_main_theme	
	2837402735	Play_obj_ship_wheel_start			\Default Work Unit\object\Play_obj_ship_wheel_start	
	3329988455	Play_obj_map_close			\Default Work Unit\object\Play_obj_map_close	
	3508922530	Play_amb_sail			\Default Work Unit\amb\Play_amb_sail	
	3578043392	Play_amb_ship_wood_creak			\Default Work Unit\amb\Play_amb_ship_wood_creak	

Switch Group	ID	Name			Wwise Object Path	Notes
	2137642026	wind_region			\Default Work Unit\wind_region	

Switch	ID	Name	Switch Group			Notes
	1935470627	light	wind_region			
	2849147824	medium	wind_region			
	3522403288	strong	wind_region			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	674817241	object_ship_wheel_start_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_start_01_77545E1F.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_start\object_ship_wheel_start_01		27486
	688710653	object_ship_wheel_squeak_stop_05	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_squeak_stop_05_FB70AF37.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_stop\obj_ship_wheel_squeak_stop\object_ship_wheel_squeak_stop_05		4956
	692698716	amb_sail_leather_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\ship_sail\amb_sail_leather_775276CA.wem		\Actor-Mixer Hierarchy\ambience\amb_sail\amb_sail\amb_sail\amb_sail_detail\amb_sail_leather_01		4828
	692904855	amb_wood_creak_07	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\ship_wood\amb_wood_creak_01_F12DCCF9.wem		\Actor-Mixer Hierarchy\ambience\amb_ship_wood\amb_ship_wood\amb_ship_wood_creak\amb_ship_wood_creak_right\amb_wood_creak_07		20415
	711503984	amb_wind_base_long_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_base_long_BF890458.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_light\amb_wind_light_long\amb_wind_base_long_01		119607
	719036096	object_map_open_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_map_open_01_D7EEECAE.wem		\Actor-Mixer Hierarchy\object\obj_map\obj_map\obj_map_open\object_map_open_02		8275
	719193472	object_ship_wheel_loop_high_05	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_loop_high_05_6EE46F48.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_loop_high\object_ship_wheel_loop_high_05		13076
	723385490	c_magpie_voc_idle_cry_05	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_cry_05_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle_cry\c_magpie_voc_idle_cry_05		6206
	724583341	object_ship_wheel_loop_high_06	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_loop_high_06_06212B96.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_loop_high\object_ship_wheel_loop_high_06		13506
	745200262	c_magpie_voc_cry_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_cry_02_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_cry\c_magpie_voc_cry\c_magpie_voc_cry_02		6275
	748087386	object_ship_wheel_loop_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_loop_01_6296B0F9.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_loop\object_ship_wheel_loop_01		70795
	768912929	amb_wind_base_strong_bright	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_base_strong_bright_2AC2DD28.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_strong\amb_wind_strong_bright\amb_wind_base_strong_bright		803510
	783680536	object_map_open_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_map_open_01_2489CDFE.wem		\Actor-Mixer Hierarchy\object\obj_map\obj_map\obj_map_open\object_map_open_01		15162
	787485161	player_fol_grab_03	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\player\player_fol_grab_03_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_player\c_player\c_player_fol_grab\player_fol_grab_03		4710
	809484908	c_magpie_voc_idle_10	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_1010_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_10		12566
	839916211	object_map_close_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_map_close_01_185CF178.wem		\Actor-Mixer Hierarchy\object\obj_map\obj_map\obj_map_close\object_map_close_02		7407
	842887804	c_magpie_voc_idle_07	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_077_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_07		10694
	854078144	amb_wind_oneshot_strong_04	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_oneshot_strong_04_6296B0F9.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_strong\amb_wind_oneshot_long\amb_wind_oneshot_strong_04		51085
	854845882	amb_wind_busy_medium_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_busy_medium_ADC30C04.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_medium\amb_wind_medium_busy\amb_wind_busy_medium_02		93518
	854856730	object_ship_wheel_stop_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_stop_01_494A58C8.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_stop\obj_ship_wheel_stop\object_ship_wheel_stop_01		5524
	859100778	amb_sail_base_oneshot_03	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\ship_sail\amb_sail_base_oneshot_50B8FC2C.wem		\Actor-Mixer Hierarchy\ambience\amb_sail\amb_sail\amb_sail\amb_sail_base\amb_sail_base_oneshot_03		17413
	865878306	object_ship_wheel_squeak_start_04	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_squeak_start_04_E98526E2.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_squeak_start\object_ship_wheel_squeak_start_04		6222
	875716566	c_magpie_voc_idle_06	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_066_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_06		10461
	876056087	c_magpie_voc_idle_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_022_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_02		10096
	888019655	object_map_close_03	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_map_close_01_AA4FBE2F.wem		\Actor-Mixer Hierarchy\object\obj_map\obj_map\obj_map_close\object_map_close_03		6140
	925649759	amb_sail_leather	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\ship_sail\amb_sail_leather_6296B0F9.wem		\Actor-Mixer Hierarchy\ambience\amb_sail\amb_sail\amb_sail\amb_sail_detail\amb_sail_leather		16268
	934476241	c_magpie_voc_idle_05	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_055_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_05		10342
	935884865	object_ship_wheel_start_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_start_02_9959C238.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_start\object_ship_wheel_start_02		22794
	955300089	c_magpie_voc_idle_cry_03	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_cry_03_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle_cry\c_magpie_voc_idle_cry_03		6153
	967064566	amb_wind_base_low	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_base_low_0AE7D668.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_light\amb_wind_light_low\amb_wind_base_low		555471
	973391077	amb_wind_oneshot_strong_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\wind\amb_wind_oneshot_strong_02_6296B0F9.wem		\Actor-Mixer Hierarchy\ambience\amb_wind\amb_wind\amb_wind_02\amb_wind_strong\amb_wind_oneshot_long\amb_wind_oneshot_strong_02		37596
	974049104	c_magpie_voc_idle_04	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\magpie\c_magpie_voc_idle_044_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_magpie\c_magpie\c_magpie_voc\c_magpie_voc_idle\c_magpie_voc_idle\c_magpie_voc_idle_04		8971
	1000321126	player_fol_grab_07	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\character\player\player_fol_grab_07_6296B0F9.wem		\Actor-Mixer Hierarchy\character\c_player\c_player\c_player_fol_grab\player_fol_grab_07		3870
	1001998414	object_ship_wheel_squeak_start_02	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_squeak_start_02_2A556190.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_start\obj_ship_wheel_squeak_start\object_ship_wheel_squeak_start_02		5325
	1026564119	amb_wood_creak_09	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\amb\ship_wood\amb_wood_creak_01_8FC38932.wem		\Actor-Mixer Hierarchy\ambience\amb_ship_wood\amb_ship_wood\amb_ship_wood_creak\amb_ship_wood_creak_right\amb_wood_creak_09		24826
	1042533954	object_ship_wheel_squeak_stop_01	C:\Users\Leon\Perforce\stlearnd_cloud_laptop\CloudSailing\CloudSailing_WwiseProject\.cache\Windows\SFX\object\object_ship_wheel_squeak_stop_01_448B050A.wem		\Actor-Mixer Hierarchy\object\obj_ship_wheel\obj_ship_wheel\obj_ship_wheel_stop\obj_ship_wheel_squeak_stop\object_ship_wheel_squeak_stop_01		3860

